age,education_level,years_experience,job_level,gender,industry,city,hours_per_week,remote_ratio,salary
42,5,3,4,0,4,4,49,0,58904.959930765326
36,2,9,4,2,0,2,32,50,59912.198891315245
53,1,34,2,0,0,1,32,0,84479.61914795956
32,4,8,1,2,4,0,33,0,48869.59542763832
33,3,15,3,1,4,2,35,0,62484.20926564037
30,1,17,2,1,1,2,36,100,62839.3123341778
47,3,9,3,1,2,1,33,0,58580.23012960845
51,5,20,4,1,0,4,53,0,83709.65579172665
54,4,14,4,0,0,3,44,50,74831.31754148664
50,4,14,1,1,3,4,35,50,57505.17654871187
36,2,10,4,1,4,0,34,0,62140.071698486325
28,4,39,3,1,4,2,37,50,102957.92966172937
29,1,36,2,1,0,1,35,100,87984.16246509967
27,1,19,2,2,4,2,46,0,67417.64579371073
40,1,33,1,0,1,3,45,50,80060.91960485732
32,5,21,3,0,3,4,40,50,81171.54958221538
24,4,17,4,2,0,4,30,0,77416.1942105513
25,4,15,5,2,3,0,43,50,81728.69410535214
49,1,4,1,0,1,1,42,50,36223.75097989265
50,2,0,1,0,3,3,39,50,31993.17204400873
36,2,18,5,2,4,3,39,0,77707.04198121597
30,4,9,2,1,0,1,51,0,56894.99006223008
39,4,20,2,0,3,0,37,50,74481.6063886522
28,3,12,2,2,2,3,38,50,60074.22354752335
21,4,23,5,1,0,0,33,50,94381.2056769013
56,1,22,4,1,3,1,40,0,80164.33057682816
20,5,22,4,2,0,5,52,50,89056.22394707083
23,4,10,3,0,3,1,38,50,64658.59400701954
55,4,1,3,0,3,3,41,50,47365.9460871542
44,1,5,2,1,4,1,42,100,46807.807007018724
22,3,10,5,2,3,3,37,100,71844.01794142969
28,4,14,1,1,2,0,57,50,60923.81915495709
41,2,8,4,1,4,2,42,50,62473.21422398837
42,2,11,5,1,2,0,53,100,67313.48398971291
31,2,35,3,2,2,3,30,50,97991.12900178396
29,5,27,4,0,1,4,55,50,95988.9509780376
53,5,22,4,1,2,4,51,0,87083.07800773736
29,4,26,5,0,3,2,40,100,98011.68217769328
49,4,23,3,0,0,1,54,100,83729.41016713869
41,4,13,5,2,4,0,53,100,80323.17650650242
25,5,34,1,0,4,0,31,0,94481.68338798941
21,4,26,4,0,4,3,34,0,93041.26731915041
49,1,20,5,1,0,2,40,100,82938.8970186987
21,3,12,5,2,2,1,33,0,75417.05069061623
51,2,7,1,2,1,2,37,0,43419.03277478552
35,2,33,5,1,3,4,54,0,105435.00523008523
31,1,22,4,1,4,2,41,50,78839.84054225098
20,4,8,2,0,3,1,32,100,54600.796468178734
27,5,0,2,0,2,1,54,50,43891.0556906761
32,4,35,3,2,1,0,46,100,98989.14678834705
34,4,15,1,2,4,0,52,0,62434.21020452462
27,2,24,3,0,2,1,37,100,80202.07444292192
29,2,17,2,1,1,0,35,100,65430.705135843295
24,5,33,1,2,4,0,33,50,90472.53845749726
38,2,37,5,1,2,0,33,50,107372.82928532783
57,4,2,5,0,3,1,36,0,58400.44548242702
30,1,19,4,2,0,0,39,0,78976.7699845595
39,5,18,2,2,4,4,35,50,70491.77234114875
39,1,12,5,0,1,1,33,100,70647.98179664511
40,4,16,1,0,1,2,50,100,61653.37513146679
37,5,13,5,1,0,3,39,0,79366.13321257375
29,1,29,3,1,0,3,49,0,86807.53853441674
53,5,21,3,0,2,4,46,0,79635.89539406265
45,4,28,3,0,0,1,49,100,89257.95973522698
49,5,1,3,0,4,2,35,100,54003.400726074426
28,4,7,3,2,0,1,40,0,58435.234971885286
50,5,13,4,0,4,2,47,100,77199.14480556297
23,5,33,3,2,3,2,52,100,100783.92154977123
25,2,12,4,0,0,1,38,100,68482.75554368635
33,4,9,4,2,3,0,41,100,67181.18260451389
23,3,7,5,1,1,3,40,100,72231.24195018894
45,5,6,1,1,0,0,55,100,47596.53768375599
58,1,12,3,2,1,3,47,0,56716.54944771987
36,2,25,1,1,3,0,52,0,69794.11537748191
38,2,31,2,1,1,1,31,50,85034.51772710442
25,5,18,4,2,3,1,45,0,87119.96145993598
48,3,14,2,0,2,2,38,50,63534.92462588136
30,2,1,4,0,3,4,45,100,52735.82676506537
35,4,36,3,2,2,1,41,100,97666.7087447226
49,5,18,2,1,1,3,46,100,71108.37030442484
44,5,32,5,0,3,2,42,0,109300.53804057829
59,3,38,2,0,2,3,33,100,98376.80610336625
30,4,32,4,1,3,0,42,0,97859.93637754553
26,4,0,4,2,4,4,41,0,53779.87388789195
45,3,38,1,2,4,1,31,0,91525.29384596314
41,1,27,2,0,1,0,46,100,78182.3619937162
44,4,16,5,2,4,2,44,0,79369.26906790538
38,1,5,3,1,0,3,42,50,49421.38040497488
50,1,19,1,2,2,4,31,50,63096.57402800068
45,5,12,2,2,0,1,55,100,62233.16872708931
55,5,11,1,2,4,3,35,50,59304.543639815405
42,2,29,2,2,1,1,50,0,80136.64075001335
32,5,20,3,1,0,1,41,50,79165.07514758251
44,4,1,3,2,1,3,58,100,50420.969756552695
21,4,17,5,0,3,1,30,50,82191.78021647202
21,1,27,1,2,0,2,44,50,71840.70293152778
35,4,3,5,0,3,4,32,50,60137.21923211751
28,5,5,2,1,0,0,57,0,49132.66700095457
47,5,37,3,2,2,4,39,0,106143.1769978764
32,5,8,3,0,1,0,35,50,61330.9426589791
54,3,19,4,2,3,2,34,0,81835.28067417566
32,4,29,4,2,4,4,51,50,94221.2509004508
50,2,36,5,0,0,2,37,50,107127.17274275894
40,4,37,1,1,3,3,35,50,92069.48367857907
51,4,3,2,1,0,0,40,100,45579.565616563
53,3,37,5,1,0,3,43,100,114155.02028735205
27,4,12,3,1,0,3,50,0,64012.72357600862
21,1,34,3,1,3,4,56,100,93004.5247865799
57,5,29,3,1,3,1,49,0,93842.41880740771
51,5,3,2,2,0,1,34,50,47476.1824871866
59,3,24,5,2,4,2,42,100,93621.58010016788
47,5,30,2,0,1,4,56,50,87722.4068239715
56,1,11,3,1,0,3,38,0,60758.907829692944
20,3,14,4,1,4,2,59,50,70654.71707761008
29,2,25,5,1,1,3,39,100,92333.62559597842
23,5,9,4,0,0,2,40,0,72797.99192079055
54,4,11,5,2,1,0,35,100,76507.21056222157
29,1,21,3,2,5,2,50,100,70930.0966464708
30,1,39,4,1,3,5,56,100,100353.46184510847
33,5,20,4,2,0,3,56,100,87780.15520105734
57,2,34,5,2,0,1,53,50,105424.06334232353
31,4,6,4,2,0,3,34,0,65082.25916227112
35,2,26,3,2,4,3,45,100,82950.24811092445
54,5,34,5,2,2,1,53,50,113471.5922454988
21,4,1,5,0,4,4,54,100,58775.76089209622
30,5,31,1,1,4,1,37,0,89959.09854544487
22,5,14,5,2,3,4,44,100,80069.61932615339
48,1,23,3,1,0,3,44,100,75679.56643188748
37,5,19,4,2,4,1,38,100,84670.76774829993
39,3,9,1,1,1,1,44,0,48878.65350612585
33,4,23,4,2,0,0,54,100,89039.175777096
53,1,23,5,2,3,0,37,0,86029.71419152438
50,4,23,2,0,3,2,43,0,78412.53074007106
59,1,39,4,1,1,0,36,100,108044.35515939025
37,3,33,5,2,3,1,58,50,105754.88780849894
49,5,39,3,0,0,2,52,100,108068.58388175053
44,1,10,5,0,2,3,41,50,66543.37139981246
38,1,25,1,1,2,2,30,100,71083.5385811747
27,1,0,2,1,4,4,44,50,39286.67366250118
47,3,29,2,0,3,2,36,0,80892.96479831921
27,4,17,2,1,0,0,44,0,69802.25004316919
50,3,25,3,1,1,3,39,100,81412.86923628078
22,1,8,2,1,1,4,35,100,48058.9920728942
22,1,8,4,2,0,2,45,50,59063.606645790765
41,5,0,3,1,0,3,43,50,49966.71349060705
36,3,6,5,1,1,0,41,0,64735.98073086819
55,3,15,1,0,3,3,46,50,59116.95436924701
36,2,37,3,0,4,3,39,0,98370.91280904364
33,4,10,1,0,4,4,58,0,54090.11290184076
28,2,24,3,1,4,1,39,50,79623.95139829259
49,2,28,5,1,0,0,37,100,96694.2298588594
40,4,18,1,0,1,4,54,50,64082.434218059214
31,5,17,3,0,1,4,40,100,73773.02036791321
56,5,28,1,2,1,4,56,0,79931.38247562438
51,4,15,2,2,1,1,47,0,64760.313402998836
30,4,39,2,2,1,1,42,100,99464.30663668209
39,3,7,2,1,2,2,49,0,53386.16117134264
54,3,33,4,1,0,2,45,0,101427.50463882797
30,3,5,2,0,0,0,56,50,46181.19012606936
27,3,29,2,2,2,0,52,50,81027.35608970418
23,1,33,5,1,4,1,43,0,103154.86590781539
46,1,20,1,2,3,1,41,50,63218.12649436287
59,5,11,1,2,0,1,42,0,53884.356393628346
57,1,5,2,1,0,4,56,0,43339.26077541573
49,1,38,1,2,2,1,42,100,90331.86598443447
46,3,5,3,0,0,4,45,50,48573.223723862
40,3,3,2,0,0,4,30,50,43433.342055409885
39,4,8,2,1,4,0,53,0,53797.715309960535
23,3,4,4,2,2,3,41,100,58553.880232761665
30,4,9,3,0,0,2,38,50,60904.2911606777
32,4,7,2,2,1,2,42,50,55064.82973103567
28,1,22,2,0,2,0,42,0,68528.76368860232
23,3,3,1,0,4,0,37,50,41317.74175121259
31,1,36,2,2,3,1,47,50,91332.24777099222
28,3,6,2,1,0,1,53,0,48334.0590336098
32,1,5,2,1,1,1,53,100,43575.442878940936
45,1,14,2,2,1,4,47,50,58701.51313372233
57,1,34,4,2,3,4,56,0,97992.81960151927
32,5,31,3,2,2,1,38,0,97359.21970725291
58,1,13,4,2,4,4,30,100,68147.77400112979
47,2,34,1,1,0,0,36,100,84536.92017031842
38,2,10,5,2,0,1,42,0,63517.02176650196
43,2,9,2,1,0,2,44,0,50158.07206143571
38,4,16,1,0,1,2,31,0,58939.941650256325
32,1,12,5,1,2,4,53,50,67046.42444081968
32,2,33,2,1,3,2,37,50,88180.95254512802
47,4,4,2,1,2,1,49,50,49841.725794073755
21,2,9,5,2,4,2,53,50,64961.510827785176
29,3,31,4,1,4,0,34,100,98964.9951200868
41,5,11,5,0,3,4,38,50,78095.88270574053
32,1,12,5,0,1,2,46,0,73928.98790847947
28,5,20,3,0,3,4,58,50,81855.648323187
52,5,32,2,0,4,0,50,100,95062.91008656331
33,3,31,2,0,1,2,43,0,87850.44285873492
39,3,11,4,0,2,1,58,50,65620.9343667289
34,3,34,4,1,4,3,38,50,101438.52584941259
51,4,35,3,2,1,2,44,0,102600.34768354385
52,2,37,3,2,1,0,51,0,99134.61487132682
36,1,27,3,0,5,3,49,0,82886.75337017265
43,3,12,4,1,5,2,30,100,70732.12334299674
49,1,11,5,0,1,4,42,100,68744.19186379349
32,1,21,2,0,3,0,39,100,68019.24823715494
35,1,1,2,0,2,2,41,0,37216.450304045386
21,3,28,1,0,2,0,43,50,82066.23887426524
36,3,12,4,2,4,1,35,0,69709.78159317056
51,2,34,4,2,2,3,40,50,97753.32095011698
27,3,12,3,1,2,3,59,50,62570.13002561176
22,3,33,1,1,0,1,52,0,85442.42790610302
31,1,18,1,0,2,3,36,100,60258.61645606021
39,2,8,4,2,1,3,54,0,60706.80710869707
35,5,30,3,0,3,1,49,50,91960.76113226388
33,3,32,2,2,0,4,33,0,85188.49504982331
35,3,26,3,2,0,3,50,0,81423.63393921197
52,5,1,2,1,0,4,41,50,47512.502921311694
49,1,14,4,1,0,0,59,0,68335.30815170732
31,2,18,3,2,4,0,54,100,69587.89546244872
34,1,30,1,1,0,3,31,100,81005.42370367289
37,4,15,5,0,4,0,49,100,80392.27383808634
47,3,14,1,2,4,1,43,50,53720.13475881426
42,4,5,2,2,2,3,38,0,50193.80767193264
33,3,13,4,2,3,1,51,0,71346.04264183213
49,4,26,3,0,2,4,43,100,85979.90862385287
52,5,37,4,2,4,2,35,50,110122.06806713047
34,3,18,4,1,2,2,52,100,79209.55276265151
26,3,36,2,0,1,3,34,100,95398.80032877126
34,4,3,4,2,0,1,49,100,58758.34498036498
57,2,25,3,0,0,2,56,100,82913.07646621649
30,4,8,1,0,4,3,48,50,46890.151443114315
48,3,39,4,1,2,2,47,50,110633.70190302246
50,3,14,3,1,1,2,36,100,68222.02148399554
44,2,36,3,1,1,0,50,50,98478.26083095321
43,1,3,2,2,1,3,30,100,42141.32789479636
38,2,25,4,2,4,2,49,100,84685.62644254135
21,1,17,2,1,2,3,38,100,65550.64952092074
41,3,34,1,1,1,0,37,100,88149.45700534701
39,5,28,1,2,1,3,40,0,83347.42701847001
52,5,23,3,1,2,0,36,0,87267.59596462113
27,4,3,4,0,2,2,50,100,59198.50545965769
44,2,20,3,2,0,2,46,100,75754.78993308349
28,2,38,4,0,3,2,57,100,101116.68776458141
53,5,6,2,2,3,0,50,0,48297.71580864807
42,1,22,1,1,1,4,44,0,64698.169242064345
24,2,39,1,0,2,0,37,100,93000.38718163877
44,1,20,2,2,0,0,49,0,67669.40395034963
27,1,0,5,1,4,1,41,0,52563.526671687265
35,1,24,5,1,3,2,34,0,88571.0854209193
34,1,30,5,0,3,2,37,50,97265.35326896566
20,4,37,4,1,2,1,34,100,106990.67658925708
41,4,4,2,1,4,4,43,0,46179.42830997456
22,5,30,4,0,3,3,33,0,99725.71943187226
57,4,0,4,0,0,2,56,50,51715.9977518291
33,2,29,2,1,3,2,44,50,81645.23188699066
55,4,17,4,2,2,0,49,50,75142.96859645049
37,2,7,2,2,2,4,58,50,49132.04912056338
37,2,25,5,0,4,4,51,50,91990.80131100415
22,1,39,5,1,3,4,39,50,107603.68202804928
29,5,14,4,0,4,4,46,50,76848.3763101945
58,1,18,1,2,3,1,33,100,56279.67667068585
20,1,9,2,2,1,0,59,50,51462.164451901524
46,4,23,3,1,3,1,30,0,80888.17730918589
46,4,15,3,0,2,1,57,0,72574.60362014482
30,2,30,4,0,2,3,35,0,92449.9433103933
24,4,15,1,2,1,0,37,0,58383.96724064455
26,4,15,2,0,3,4,33,50,65398.423062645845
38,3,27,5,0,3,0,53,100,97172.66979296277
48,2,19,4,0,2,4,43,100,79368.34739823997
34,2,34,2,1,1,3,31,50,91151.5227518344
54,3,8,2,2,2,2,34,100,51018.159860275315
56,2,39,2,0,1,1,44,50,97980.93558872005
31,5,9,1,1,2,3,59,0,51053.96850578546
49,5,17,2,0,0,1,48,50,72451.49857547623
39,3,14,1,0,3,4,43,100,59639.67945789252
56,4,29,1,2,4,4,36,100,81712.21267808187
22,5,31,2,1,0,3,58,100,90871.06313525685
28,3,39,5,0,2,2,38,50,117629.31857320377
58,5,26,2,2,1,2,30,50,86661.74054929444
45,1,26,5,1,4,1,53,50,86989.35927082605
21,3,18,4,0,1,4,49,100,78905.6925416515
42,2,9,3,2,1,4,58,100,56989.97297067241
42,5,5,4,0,3,2,39,100,59396.13009243451
40,2,23,1,0,2,4,40,0,71588.23339413451
35,3,8,4,1,3,4,50,50,61106.66225820591
28,5,26,3,2,1,3,41,50,90717.33542538149
32,2,6,3,1,3,2,30,100,51649.86035987994
47,4,5,5,0,0,2,50,100,62913.03709290595
46,4,32,4,2,1,0,54,100,101096.97982156303
36,1,20,1,0,1,2,37,100,58621.60586361854
57,3,37,1,0,0,2,53,0,95517.62831774437
55,2,16,5,0,1,0,35,100,79205.60272288557
20,1,30,5,2,4,4,41,100,95709.12059282379
37,3,36,4,0,4,4,38,100,104637.17516876468
28,4,10,5,2,2,1,33,50,71024.17102184634
32,2,27,3,0,2,4,35,50,84995.30589031152
59,5,4,1,1,3,2,32,100,43116.7093837373
34,4,11,3,2,3,1,31,50,61289.267664476254
23,5,2,2,0,0,1,54,0,48379.00321606958
52,5,37,3,1,0,4,50,0,108568.3197329322
43,2,1,1,2,1,1,56,0,33605.760786249695
55,2,25,2,1,2,0,47,0,74946.33826141722
29,5,1,4,0,2,1,34,50,55548.74387484195
55,1,11,2,1,2,3,51,50,52251.261837939455
39,5,39,5,0,2,0,53,100,117768.475170316
30,5,1,1,0,3,2,50,0,42215.589412375346
31,2,15,5,2,4,4,41,0,75830.28620614325
37,3,29,3,0,0,4,31,50,85981.92813504412
49,4,35,4,0,0,5,58,0,104641.72266723683
56,2,3,1,2,2,4,52,50,39122.37237013419
39,1,10,4,2,2,2,34,50,60268.66320102098
44,4,23,1,0,3,1,58,0,73385.71944412823
31,2,17,5,0,3,4,56,100,81319.82957040166
40,2,26,3,2,0,2,47,50,83483.83802600692
44,3,36,2,2,2,0,57,50,93228.31364922223
30,1,1,4,1,2,2,35,0,51298.8711785485
28,1,14,1,1,0,3,40,50,55054.45254725138
44,2,10,1,1,3,2,36,100,49387.01715280595
54,3,26,4,2,0,4,45,0,89158.94750338924
51,2,22,2,2,3,1,37,50,73989.40829311537
33,5,34,3,2,3,2,32,0,101565.53650113332
20,5,29,1,1,3,3,40,100,85416.72845418856
36,3,23,1,0,2,0,49,0,69877.25399737923
44,2,18,4,0,0,3,57,100,75101.68740728997
27,3,28,4,0,3,5,51,0,89584.058848786
24,2,12,1,2,4,2,48,100,55125.31888484519
24,2,22,1,0,3,1,40,0,69564.84172265048
54,5,11,1,0,3,3,51,0,55221.26151315213
38,4,28,5,2,3,1,38,50,100273.85854573443
42,1,5,1,2,1,2,41,0,40830.566955391434
28,1,22,3,2,4,1,45,50,76255.93734878807
49,3,30,3,2,2,1,34,100,91577.75855855856
35,1,20,2,2,0,3,31,100,66046.0764511395
52,5,23,4,1,0,2,39,0,88861.50006306064
21,4,7,2,2,0,1,31,50,53505.10476924997
33,2,8,1,0,2,0,59,50,45238.60022362289
20,2,21,4,0,3,4,56,0,84272.75366687271
45,5,3,1,1,4,0,52,50,44222.335669550164
44,1,12,4,2,0,1,59,0,64680.20786763389
35,2,33,5,0,1,2,33,0,102833.21181331511
34,1,2,5,0,1,0,54,0,52705.144986190906
45,5,36,5,2,4,2,54,50,115659.87425406364
35,2,27,2,1,0,0,45,0,76050.87463222354
33,3,25,4,2,3,2,35,100,89182.89524372664
48,4,33,2,2,0,1,39,0,89866.53583478348
43,1,14,4,2,3,3,58,50,68898.68147850104
34,1,7,1,2,0,0,50,0,44609.11868088352
38,1,34,5,2,1,2,36,0,104231.06596069335
27,1,23,5,1,2,0,34,100,84988.44579232715
53,5,36,4,0,4,2,42,100,107007.55941184929
21,5,3,2,2,3,2,38,50,49295.118744575935
46,5,11,2,0,2,3,38,0,59208.7969533982
29,5,18,3,0,3,2,52,0,75468.05198112741
42,5,29,5,0,2,1,33,0,104631.72040840295
27,2,36,2,2,2,4,30,50,97342.25464690273
47,3,11,5,2,4,2,49,100,72839.42003366433
42,5,18,2,2,4,4,57,100,70753.96228842411
23,3,33,3,1,3,1,43,50,97791.62082994878
33,5,6,4,2,2,4,48,0,66043.67891764635
48,3,27,4,2,4,2,30,50,93092.40014535723
20,4,27,3,0,3,0,58,100,90596.42342796994
23,3,28,5,1,0,3,39,100,101660.52719075572
51,2,36,1,0,4,2,33,50,83041.04776575658
52,1,19,5,0,2,2,52,100,80268.8465098111
45,3,10,2,2,0,3,47,0,53721.73014416381
36,1,38,1,1,4,3,58,100,90057.5149464973
58,4,22,3,1,1,3,57,50,81734.0228580145
42,4,19,4,2,2,3,41,50,82266.00011933615
51,2,19,4,1,2,3,36,100,76536.53687902106
34,2,10,5,2,3,2,35,50,69634.21609814018
32,3,1,4,1,1,4,38,50,53470.25707465733
21,5,12,5,1,4,0,56,0,77158.57657735006
38,4,12,2,2,1,2,31,100,58830.35030137012
43,1,14,2,1,4,1,59,0,60983.887767278786
43,5,30,3,1,3,2,44,50,96640.19688095478
30,4,22,2,1,0,2,51,50,68518.78401120057
41,3,21,5,0,1,4,42,0,85200.29892368068
34,4,15,4,2,2,3,40,100,74631.57877375271
29,2,28,2,0,4,1,51,50,82390.84122100676
46,1,19,2,1,1,4,51,50,61523.54005226799
28,1,27,5,1,4,0,48,50,89936.3327698277
47,2,26,2,0,1,1,35,100,77523.17492233876
20,5,28,4,1,2,1,38,0,97321.8727362259
36,2,4,4,1,4,4,59,0,53633.343870295954
50,1,37,4,2,4,1,41,100,103108.6371405872
29,3,37,4,1,0,2,58,50,105404.84798744977
56,5,1,1,2,3,2,40,50,38446.804692391386
48,4,19,4,2,1,3,32,100,82110.83153147927
37,3,12,1,0,2,4,47,50,55309.27021194056
57,5,25,4,0,0,2,53,0,94431.59921326183
58,1,34,4,1,0,1,42,0,95493.5370348744
25,1,7,5,0,3,1,59,50,63606.19455088983
59,3,27,4,2,2,2,42,100,92218.13407570489
31,5,14,2,0,1,4,44,100,69650.69756968149
33,4,7,4,2,4,4,48,50,61433.229092900714
29,4,10,3,0,3,0,44,50,63186.30445048668
39,2,28,5,1,4,4,57,50,95914.88654339596
34,3,4,5,0,0,2,44,100,58714.961501032456
50,5,6,4,1,4,0,34,100,66733.61254537359
26,3,17,3,0,1,1,34,100,69689.39379870692
29,4,27,4,2,1,2,31,50,91839.75784172506
29,5,11,2,0,4,3,47,100,61122.47633005608
58,1,11,5,0,4,3,35,100,66854.84233156053
47,1,35,5,2,3,4,47,0,105669.95304716229
49,5,28,3,2,1,0,59,50,92013.3413222151
56,3,10,1,0,4,0,51,0,47011.27865232745
22,3,5,3,2,2,1,57,100,49918.37870176537
34,1,20,2,2,3,4,57,0,67946.15787619233
40,1,9,3,0,3,0,36,0,54014.29140498717
56,4,31,1,1,3,2,58,50,84365.2877478745
31,5,32,2,0,3,1,49,0,93657.3626058667
23,3,16,2,0,4,0,55,50,62743.819978022904
28,4,2,1,1,0,3,49,0,38396.08933003658
58,3,17,4,0,2,3,58,0,77748.22415475751
47,1,9,3,0,0,0,32,100,54691.17262514785
42,5,38,2,2,0,3,46,50,104392.63605520423
59,2,7,3,0,4,2,49,100,55742.9245978887
41,5,33,1,1,3,1,48,100,90191.29106862428
43,2,36,5,1,3,2,37,50,111850.42017075278
45,4,32,1,2,4,5,50,50,84860.68896533006
49,2,9,3,0,4,0,52,50,56555.34254318935
52,2,39,2,0,1,0,48,50,98778.82242999738
35,4,17,3,0,3,1,48,100,73406.44667901966
41,5,24,5,0,2,3,56,0,94579.54687180756
37,4,35,2,1,1,3,35,0,94191.56376226654
26,1,1,5,1,0,3,55,50,50859.61049012873
45,1,18,4,2,3,4,49,100,74196.45575863194
27,2,9,1,0,4,0,37,50,48886.19597329555
25,4,2,4,1,4,3,32,0,55859.55047325532
49,4,18,3,0,4,1,34,100,76561.50470598426
58,4,25,4,1,3,4,30,50,90385.34953717918
42,5,24,1,1,2,3,59,50,75413.67967460536
51,3,16,2,2,4,0,30,50,65634.85832418893
41,3,9,5,0,3,4,53,50,69024.98462402834
28,3,10,2,2,0,2,52,50,55880.26127275087
50,5,10,4,2,1,1,30,50,69816.223445767
26,4,11,3,2,3,0,35,0,61875.948683472125
28,3,39,4,2,3,2,31,100,110056.53939841583
32,4,7,1,2,4,0,41,100,46226.40588304228
22,2,23,1,2,1,1,46,0,67739.389871518
54,3,13,3,2,1,3,39,100,69676.06625278613
52,2,22,2,0,4,2,34,50,74175.24896132464
40,5,35,1,2,2,2,34,100,91064.597223601
50,1,16,1,0,3,4,31,0,54074.90274878164
53,5,4,3,0,4,3,41,0,55249.15363772685
51,5,2,2,1,2,1,34,50,48432.47250487347
54,5,8,4,2,4,4,59,50,63415.811556738
34,3,19,5,0,0,2,44,100,83695.87329632552
51,2,19,3,1,2,0,52,50,74841.74131237055
25,3,18,2,1,2,1,49,100,67388.06083456488
40,1,20,5,2,1,4,47,100,80058.32106062335
52,5,15,3,2,3,3,58,50,70066.25112067614
51,4,32,4,2,4,0,50,100,98537.92215200557
38,1,4,4,2,4,4,56,100,55551.57623351882
52,2,23,2,0,3,1,35,100,73947.36124327326
47,1,14,2,0,3,0,58,100,57865.31814852286
50,3,25,4,2,1,4,53,0,90193.8600163425
40,4,24,4,2,3,4,43,0,90612.43370238817
53,3,27,3,0,0,1,54,0,86340.81214930165
34,5,32,2,2,1,3,40,100,94056.99473204871
33,5,17,5,1,2,0,55,50,82989.92933766793
38,1,17,4,0,3,4,37,0,72304.50561233186
34,5,37,5,1,2,1,52,100,115254.02300019437
25,5,32,2,1,1,4,54,0,90201.89691205873
28,2,26,2,1,0,1,38,0,77209.36631835639
56,2,14,1,1,0,1,35,0,58978.28751107521
39,3,12,4,2,3,4,57,0,69877.4035691863
53,3,33,2,2,0,1,32,100,90300.45412590084
57,2,3,2,2,4,0,59,0,41318.609159824366
45,1,34,4,2,1,1,57,100,101478.08388657293
37,2,18,1,0,0,3,56,50,63017.67774619532
47,3,30,1,2,1,3,37,50,82312.86446178415
28,4,24,1,0,1,1,45,0,73154.78536500208
51,5,39,1,1,4,0,48,50,94000.84819628167
25,4,11,3,0,3,2,30,50,67182.96251076019
33,4,11,4,2,1,2,42,100,72266.40604025585
47,5,24,4,1,4,0,41,100,90975.42814361802
43,2,32,4,1,0,3,49,0,94370.2728525659
32,1,36,1,2,2,1,59,50,86722.52071245955
31,4,27,1,1,3,4,54,50,78079.20133907917
38,1,8,2,1,2,1,58,100,52171.58549035019
40,3,13,3,1,4,1,37,0,65458.007069652296
46,4,2,4,0,1,2,59,50,55754.212668928354
38,3,4,3,1,4,1,43,50,51053.571377288215
43,2,25,4,1,3,2,35,0,85806.93616158115
45,4,17,1,0,3,4,32,100,61290.277343617265
47,3,37,1,2,0,1,32,100,93561.92357090632
37,3,20,4,0,4,0,52,100,78448.27108579471
55,2,38,5,0,3,1,43,50,110751.6317494931
48,1,15,1,2,4,0,50,50,55160.878726710995
36,1,39,2,2,0,2,32,100,92278.61109007029
23,4,22,1,0,0,1,57,100,69866.13770390708
48,2,28,2,1,4,2,41,50,81340.53269213614
23,4,9,3,2,5,0,41,100,61371.72743559541
29,1,4,1,1,1,2,46,50,37954.26382362689
44,2,10,1,2,1,3,40,100,46218.517003897396
50,5,28,3,1,0,0,38,100,89513.37467497104
22,2,26,2,0,3,2,56,50,79246.28434647813
21,2,33,5,0,0,1,57,0,105452.52219682452
44,5,13,2,0,0,2,57,100,66807.30916243525
25,3,9,4,0,0,4,34,0,64395.183869716006
45,3,10,4,2,0,0,40,0,67202.61948318146
27,3,10,4,0,4,2,36,100,62893.4772301924
54,1,34,3,1,4,3,39,100,90421.45869011094
46,2,18,2,0,3,4,38,0,65262.03305106943
44,5,23,1,0,3,0,49,0,74283.43898462357
37,1,0,4,0,2,4,58,100,46083.129466785664
20,5,11,2,0,1,1,44,50,60863.47933543036
58,1,13,1,2,4,3,58,100,49017.95293881722
22,1,2,2,2,3,1,57,50,38807.56458045333
23,1,31,3,2,0,2,40,0,85773.21129132625
56,5,15,4,1,4,4,50,0,79786.08394064815
34,4,37,5,1,1,1,32,0,111367.5985843899
27,1,9,4,0,4,2,52,100,61850.8724949279
57,3,16,4,2,1,3,58,50,74876.33322292978
38,2,39,3,1,2,1,44,100,103539.725248828
45,4,3,1,1,3,4,46,0,42600.61773152416
58,4,14,4,1,1,1,53,100,73027.64888496535
29,5,32,1,2,2,3,32,50,87146.40981188406
57,4,38,1,2,4,2,58,100,96921.8608011974
33,5,9,3,1,3,1,49,100,61981.18400513283
38,5,6,4,1,1,1,55,50,63419.77675008724
49,3,32,3,2,1,0,33,50,97362.9377074523
24,1,16,3,0,3,2,40,0,65400.75503437711
50,4,11,5,2,4,0,52,50,74528.7989075087
26,1,16,3,1,4,0,59,0,62547.758064543224
38,1,15,5,1,0,3,57,100,73996.26767189744
50,1,13,1,1,4,3,36,0,51271.53123113373
58,5,2,1,2,3,4,49,100,42427.657545517075
43,1,29,2,1,2,2,51,50,81398.8358265798
53,4,34,2,2,3,2,53,0,93731.2996088611
42,5,25,1,0,1,3,55,0,76021.94462971017
59,4,11,4,1,0,3,43,0,68544.55281569208
25,5,30,2,1,0,0,33,50,90877.2034972756
57,2,16,3,0,2,3,42,100,65386.874039483664
55,2,36,2,2,1,1,30,0,92475.61598486827
46,2,7,1,1,4,2,52,100,44692.08072550821
30,2,18,4,1,4,4,47,100,78675.24908774087
24,5,25,1,1,4,0,56,100,80586.86306800715
36,1,3,4,1,3,1,42,0,52477.29675411381
